Date,Value,Anomaly
201311,0.22,-0.07
201312,-0.20,-0.49
201401,-1.47,-1.62
201402,-2.56,-2.69
201403,-3.56,-3.72
201404,-3.96,-4.24
201405,-3.89,-4.14
201406,-4.50,-4.78
201407,-2.82,-3.20
201408,-3.08,-3.44
201409,-0.66,-0.91
201410,-1.58,-1.82
201411,-1.38,-1.67
201412,-1.37,-1.66
201501,0.15,0.00
201502,0.01,-0.12
201503,-0.33,-0.49
201504,-0.36,-0.64
201505,1.44,1.19
201506,1.51,1.23
201507,2.58,2.20
201508,1.06,0.70
201509,-0.87,-1.12
201510,1.79,1.55
201511,2.11,1.82
201512,2.20,1.91
201601,1.76,1.61
201602,0.16,0.03
201603,-1.53,-1.69
201604,-1.45,-1.73
201605,-1.44,-1.69
201606,-1.62,-1.90
201607,-2.69,-3.07
201608,-1.04,-1.40
201609,-0.90,-1.15
201610,-2.44,-2.68
201611,-1.20,-1.49
201612,-0.43,-0.72
201701,1.48,1.33
201702,0.32,0.19
201703,-1.08,-1.24
201704,-1.03,-1.31
201705,-1.19,-1.44
201706,-1.38,-1.66
201707,-0.67,-1.05
201708,0.50,0.14
201709,0.89,0.64
201710,0.64,0.40
201711,-1.09,-1.38
201712,-1.73,-2.02
201801,-2.30,-2.45
201802,-2.35,-2.48
201803,-3.04,-3.20
201804,-3.86,-4.14
201805,-4.62,-4.87
201806,-4.97,-5.25
201807,-4.64,-5.02
201808,-4.83,-5.19
201809,-4.45,-4.70
201810,-1.15,-1.39
201811,-1.26,-1.55
201812,-0.65,-0.94
201901,-0.71,-0.86
201902,-0.58,-0.71
201903,0.04,-0.12
201904,0.50,0.22
201905,0.46,0.21
201906,-0.07,-0.35
201907,-1.00,-1.38
201908,-2.74,-3.10
201909,-2.93,-3.18
201910,-2.27,-2.51
201911,0.24,-0.05
201912,0.30,0.01
202001,-0.07,-0.22
202002,0.32,0.19
202003,0.76,0.60
202004,0.09,-0.19
202005,-1.52,-1.77
202006,-2.52,-2.80
202007,-2.68,-3.06
202008,-4.27,-4.63
202009,-4.63,-4.88
202010,-4.73,-4.97
202011,-4.88,-5.17
202012,-4.70,-4.99
202101,-4.50,-4.65
202102,-4.32,-4.45
202103,-4.13,-4.29
202104,-4.33,-4.61
202105,-4.35,-4.60
202106,-3.97,-4.25
202107,-2.70,-3.08
202108,-2.89,-3.25
202109,-3.43,-3.68
202110,-3.61,-3.85
202111,-4.06,-4.35
202112,-4.21,-4.50
202201,-4.26,-4.41
202202,-4.12,-4.25
202203,-4.12,-4.28
202204,-4.94,-5.22
202205,-5.81,-6.06
202206,-3.97,-4.25
202207,-4.13,-4.51
202208,-2.21,-2.57
202209,-3.42,-3.67
202210,-0.97,-1.21
202211,-0.80,-1.09
202212,-0.92,-1.21
202301,-0.53,-0.68
202302,-0.56,-0.69
202303,-0.28,-0.44
202304,-0.83,-1.11
202305,-0.58,-0.83
202306,-0.86,-1.14
202307,-3.17,-3.55
202308,-3.86,-4.22
202309,-3.97,-4.22
202310,-4.15,-4.39
202311,-3.99,-4.28
202312,-3.41,-3.70
